OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddressNo,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200444,2024-06-08,C79508,Printer,1,135.17,585,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,135.17
ORD200445,2024-03-23,C94569,Phone,1,487.21,227,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.21
ORD200446,2023-10-18,C89592,Laptop,5,509.58,262,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,2547.9
ORD200447,2024-04-07,C48207,Printer,2,416.81,356,Cash,Returned,TRK45355655,2,NONE,Facebook,833.62
ORD200448,2023-09-04,C16776,Laptop,2,160.0,854,Cash,Pending,TRK12860600,4,SAVE10,Instagram,320.0
ORD200449,2024-08-26,C91518,Tablet,3,253.05,286,Online,Pending,TRK48688724,3,NONE,Instagram,759.15
ORD200450,2024-01-15,C36408,Monitor,5,615.1,160,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,3075.5
ORD200451,2023-04-01,C14837,Monitor,1,183.18,647,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,183.18
ORD200452,2023-07-23,C36467,Printer,1,75.78,581,Cash,Pending,TRK20863987,5,SAVE10,Google,75.78
ORD200453,2025-05-02,C15017,Tablet,1,675.57,492,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,675.57
ORD200454,2024-11-27,C54759,Laptop,1,109.29,686,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,109.29
ORD200455,2024-03-26,C58341,Phone,1,639.83,874,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,639.83
ORD200456,2023-06-26,C94479,Desk,5,62.81,259,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,314.05
ORD200457,2025-05-25,C50236,Desk,4,615.83,545,Online,Returned,TRK67692578,4,WINTER15,Instagram,2463.32
ORD200458,2024-07-02,C31412,Monitor,4,510.58,196,Credit Card,Returned,TRK61946127,7,WINTER15,Email,2042.32
ORD200459,2024-07-24,C90142,Desk,1,334.39,433,Credit Card,Returned,TRK39717191,2,NONE,Instagram,334.39
ORD200460,2024-10-06,C83548,Laptop,1,144.25,474,Cash,Returned,TRK93822942,2,WINTER15,Referral,144.25
ORD200461,2024-06-08,C29697,Tablet,1,401.82,407,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,401.82
ORD200462,2025-03-31,C22991,Phone,1,252.68,731,Online,Cancelled,TRK32796086,1,NONE,Referral,252.68
ORD200463,2023-05-26,C25276,Laptop,5,662.78,214,Debit Card,Shipped,TRK14011732,9,SAVE10,Instagram,3313.9
ORD200464,2023-03-14,C39176,Tablet,4,434.42,739,Online,Cancelled,TRK71418686,6,FREESHIP,Google,1737.68
ORD200465,2024-02-26,C58773,Printer,5,513.49,391,Gift Card,Cancelled,TRK65438300,8,NONE,Google,2567.45
ORD200466,2023-07-18,C37412,Phone,1,432.47,895,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432.47
ORD200467,2024-08-30,C36492,Desk,1,45.94,572,Cash,Cancelled,TRK44350440,2,WINTER15,Email,45.94
ORD200468,2025-06-21,C90110,Phone,1,418.36,998,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,418.36
ORD200469,2023-11-26,C13877,Chair,5,676.98,893,Cash,Cancelled,TRK17254691,5,NONE,Facebook,3384.9
ORD200470,2023-09-29,C25149,Tablet,4,263.62,672,Cash,Shipped,TRK33538608,5,SAVE10,Email,1054.48
ORD200471,2025-04-19,C52717,Desk,5,551.27,395,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,2756.35
ORD200472,2023-01-06,C60029,Chair,3,508.12,796,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,1524.36
ORD200473,2025-02-25,C28552,Chair,2,14.93,449,Online,Shipped,TRK71597160,4,NONE,Facebook,29.86
ORD200474,2023-11-15,C72293,Printer,3,229.34,398,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,688.02
ORD200475,2025-04-19,C29844,Tablet,2,438.62,363,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,877.24
ORD200476,2024-01-15,C77872,Phone,2,513.59,867,Online,Returned,TRK19292184,4,FREESHIP,Referral,1027.18
ORD200477,2025-03-05,C56564,Phone,2,253.74,481,Online,Shipped,TRK13166044,5,SAVE10,Google,507.48
ORD200478,2024-11-01,C16758,Tablet,3,62.77,914,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,188.31
ORD200479,2023-02-18,C87011,Monitor,4,25.29,943,Credit Card,Pending,TRK21429162,8,NONE,Google,101.16
ORD200480,2023-06-16,C21147,Chair,1,335.1,126,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,335.1
ORD200481,2023-04-23,C94568,Laptop,4,484.85,317,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939.4
ORD200482,2025-03-02,C35852,Monitor,3,381.41,989,Online,Pending,TRK22302049,6,NONE,Instagram,1144.23
ORD200483,2023-01-18,C66462,Phone,5,347.92,982,Cash,Pending,TRK52743700,6,WINTER15,Google,1739.6
ORD200484,2024-05-29,C29092,Chair,4,15.01,767,Cash,Cancelled,TRK90455340,6,NONE,Facebook,60.04
ORD200485,2023-08-01,C46651,Chair,3,404.79,764,Cash,Shipped,TRK67679195,6,SAVE10,Instagram,1214.37
ORD200486,2023-02-03,C88981,Printer,4,611.26,558,Cash,Shipped,TRK75267873,5,SAVE10,Referral,2445.04
ORD200487,2023-03-09,C40136,Printer,3,346.52,211,Credit Card,Pending,TRK92924852,3,SAVE10,Google,1039.56
ORD200488,2024-12-05,C81573,Chair,1,36.65,556,Online,Cancelled,TRK96522994,1,WINTER15,Email,36.65
ORD200489,2023-09-05,C11940,Tablet,3,149.34,589,Gift Card,Cancelled,TRK85466461,7,WINTER15,Email,448.02
ORD200490,2024-07-22,C50097,Chair,5,467.81,539,Online,Cancelled,TRK62785150,10,NONE,Facebook,2339.05
ORD200491,2023-01-05,C98168,Phone,5,420.7,481,Cash,Pending,TRK56423359,5,WINTER15,Facebook,2103.5
ORD200492,2023-10-25,C39074,Laptop,5,606.52,103,Debit Card,Shipped,TRK13027036,6,SAVE10,Instagram,3032.6
ORD200493,2025-01-28,C84908,Phone,1,420.26,372,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,420.26
ORD200494,2023-07-19,C64516,Laptop,3,505.79,459,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,1517.37
ORD200495,2025-06-05,C63827,Phone,4,493.73,947,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,1974.92
ORD200496,2025-03-14,C93618,Printer,3,201.21,249,Online,Cancelled,TRK66129326,3,SAVE10,Google,603.63
ORD200497,2024-10-24,C93948,Printer,3,112.29,454,Gift Card,Shipped,TRK77358113,6,NONE,Google,336.87
ORD200498,2023-07-12,C73961,Tablet,4,132.56,306,Cash,Returned,TRK32607173,8,WINTER15,Instagram,530.24
ORD200499,2023-04-06,C18138,Printer,3,539.46,520,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,1618.38
ORD200500,2024-04-07,C79475,Laptop,5,508.59,169,Cash,Returned,TRK42168516,8,WINTER15,Facebook,2542.95
ORD200501,2024-02-04,C88546,Desk,4,203.46,226,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,813.84
ORD200502,2023-05-20,C69332,Monitor,3,565.25,745,Debit Card,Returned,TRK65718848,7,SAVE10,Email,1695.75
ORD200503,2023-08-31,C64554,Tablet,3,136.84,498,Online,Pending,TRK95384568,4,FREESHIP,Facebook,410.52
ORD200504,2025-06-11,C11676,Monitor,2,464.5,805,Online,Cancelled,TRK35726395,2,WINTER15,Instagram,929.0
ORD200505,2023-06-11,C36014,Printer,2,434.97,558,Online,Shipped,TRK97246526,7,NONE,Email,869.94
ORD200506,2023-07-25,C23279,Monitor,2,43.67,696,Cash,Returned,TRK58039693,4,WINTER15,Instagram,87.34
ORD200507,2023-07-05,C86481,Phone,1,171.59,546,Credit Card,Pending,TRK87513944,5,WINTER15,Email,171.59
ORD200508,2025-05-14,C39550,Phone,1,558.27,976,Online,Delivered,TRK24120267,1,NONE,Referral,558.27
ORD200509,2023-02-15,C68937,Laptop,2,425.03,560,Cash,Returned,TRK31908657,2,WINTER15,Google,850.06
ORD200510,2024-12-16,C72533,Printer,1,376.76,389,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,376.76
ORD200511,2024-03-15,C11415,Monitor,5,575.24,267,Cash,Delivered,TRK65061457,7,WINTER15,Email,2876.2
ORD200512,2024-09-27,C14114,Desk,3,568.02,856,Online,Pending,TRK63290700,3,FREESHIP,Instagram,1704.06
ORD200513,2025-02-09,C64128,Tablet,3,94.88,533,Gift Card,Shipped,TRK37053575,8,NONE,Referral,284.64
ORD200514,2023-04-16,C15629,Printer,3,304.15,492,Gift Card,Shipped,TRK64926044,3,WINTER15,Instagram,912.45
ORD200515,2023-03-14,C67561,Phone,3,553.52,160,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,1660.56
ORD200516,2024-04-07,C47022,Monitor,3,166.99,208,Cash,Returned,TRK28855040,8,NONE,Facebook,500.97
ORD200517,2024-04-09,C55205,Tablet,4,198.35,943,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,793.4
ORD200518,2025-06-13,C30686,Printer,4,403.58,319,Online,Pending,TRK59807273,9,SAVE10,Referral,1614.32
ORD200519,2025-05-10,C71797,Laptop,4,464.29,941,Debit Card,Returned,TRK66010667,5,SAVE10,Email,1857.16
ORD200520,2023-03-10,C66332,Monitor,3,635.98,959,Cash,Returned,TRK27063398,5,NONE,Referral,1907.94
ORD200521,2024-02-25,C82318,Phone,1,528.06,991,Credit Card,Shipped,TRK37534165,2,NONE,Facebook,528.06
ORD200522,2024-04-20,C66254,Chair,1,515.32,740,Gift Card,Cancelled,TRK82843861,1,FREESHIP,Email,515.32
ORD200523,2025-02-18,C65083,Desk,4,657.79,652,Credit Card,Returned,TRK60937148,6,WINTER15,Google,2631.16
ORD200524,2023-10-25,C44778,Phone,1,153.0,103,Credit Card,Returned,TRK92617366,4,NONE,Referral,153.0
ORD200525,2023-12-03,C54499,Monitor,1,668.48,160,Debit Card,Shipped,TRK18061555,1,SAVE10,Email,668.48
ORD200526,2024-02-29,C91201,Desk,2,46.5,837,Cash,Returned,TRK63526023,7,WINTER15,Google,93.0
ORD200527,2024-08-19,C27202,Chair,5,653.47,967,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,3267.35
ORD200528,2025-02-26,C32011,Chair,1,628.89,686,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,628.89
ORD200529,2024-04-07,C21181,Tablet,2,675.1,938,Cash,Pending,TRK50363421,4,FREESHIP,Google,1350.2
ORD200530,2024-07-18,C98450,Chair,4,89.41,613,Online,Pending,TRK14809530,9,NONE,Google,357.64
ORD200531,2024-07-02,C64502,Desk,5,320.01,722,Gift Card,Delivered,TRK14914388,6,NONE,Referral,1600.05
ORD200532,2025-05-03,C47365,Laptop,2,41.0,369,Online,Delivered,TRK42207882,7,NONE,Email,82.0
ORD200533,2023-03-05,C66349,Desk,1,565.85,715,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,565.85
ORD200534,2024-06-06,C73289,Chair,3,648.59,906,Debit Card,Cancelled,TRK70872738,4,SAVE10,Email,1945.77
ORD200535,2024-07-24,C48649,Monitor,3,68.12,332,Online,Cancelled,TRK45821445,3,FREESHIP,Email,204.36
ORD200536,2024-06-09,C18724,Chair,1,616.1,124,Cash,Returned,TRK52508861,6,NONE,Email,616.1
ORD200537,2025-03-23,C68553,Tablet,3,247.47,385,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742.41
ORD200538,2024-05-24,C61280,Phone,3,490.74,100,Cash,Shipped,TRK95487711,3,WINTER15,Email,1472.22
ORD200539,2025-02-18,C53277,Desk,3,531.72,473,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595.16
ORD200540,2024-01-29,C87281,Laptop,5,648.65,852,Online,Pending,TRK81765057,7,NONE,Referral,3243.25
ORD200541,2023-08-07,C69009,Printer,5,456.06,879,Cash,Pending,TRK61295842,10,NONE,Instagram,2280.3
ORD200542,2023-11-14,C49726,Tablet,1,17.98,934,Cash,Cancelled,TRK20739460,6,FREESHIP,Email,17.98
ORD200543,2024-03-09,C37531,Desk,5,269.86,354,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3
ORD200544,2024-03-10,C48713,Printer,5,31.96,373,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,159.8
ORD200545,2023-12-19,C74138,Monitor,2,98.47,964,Cash,Returned,TRK74091695,3,NONE,Instagram,196.94
ORD200546,2024-03-01,C82399,Monitor,1,158.68,928,Credit Card,Returned,TRK77177284,6,WINTER15,Instagram,158.68
ORD200547,2023-08-20,C40427,Phone,1,613.98,411,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98
ORD200548,2024-01-05,C17103,Printer,3,426.12,922,Online,Delivered,TRK64398650,5,WINTER15,Instagram,1278.36
ORD200549,2025-02-25,C34266,Monitor,4,629.88,550,Debit Card,Cancelled,TRK56378197,8,WINTER15,Instagram,2519.52
ORD200550,2023-10-29,C97485,Laptop,4,228.91,573,Cash,Shipped,TRK81794737,4,FREESHIP,Google,915.64
ORD200551,2023-05-18,C23947,Laptop,1,120.98,353,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,120.98
ORD200552,2023-09-30,C21665,Chair,4,425.18,560,Online,Returned,TRK29890761,8,WINTER15,Facebook,1700.72
ORD200553,2023-08-23,C82550,Phone,2,333.83,828,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66
ORD200554,2025-05-30,C61943,Laptop,2,492.9,610,Cash,Returned,TRK66126496,5,FREESHIP,Instagram,985.8
ORD200555,2023-01-07,C88933,Tablet,1,92.04,333,Cash,Shipped,TRK89306964,2,NONE,Facebook,92.04
ORD200556,2023-01-28,C30923,Laptop,1,654.27,932,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,654.27
ORD200557,2023-06-29,C56969,Tablet,1,56.2,130,Debit Card,Pending,TRK40719215,1,WINTER15,Facebook,56.2
ORD200558,2024-07-16,C76766,Phone,4,628.12,485,Online,Delivered,TRK32052962,6,WINTER15,Instagram,2512.48
ORD200559,2024-04-15,C22981,Desk,3,157.4,454,Debit Card,Cancelled,TRK10115285,7,WINTER15,Email,472.2
ORD200560,2023-01-31,C33634,Monitor,4,588.85,524,Gift Card,Pending,TRK93168008,7,NONE,Email,2355.4
ORD200561,2023-01-31,C96822,Printer,2,494.78,198,Online,Shipped,TRK89180077,2,NONE,Google,989.56
ORD200562,2023-10-06,C76675,Laptop,3,663.93,922,Gift Card,Returned,TRK28043915,6,FREESHIP,Email,1991.79
ORD200563,2023-12-12,C12039,Laptop,1,132.68,844,Debit Card,Returned,TRK68645763,1,SAVE10,Referral,132.68
ORD200564,2025-04-08,C93309,Desk,5,364.28,734,Credit Card,Cancelled,TRK99446987,5,WINTER15,Google,1821.4
ORD200565,2023-05-14,C62042,Tablet,5,307.98,214,Online,Pending,TRK42605492,10,NONE,Facebook,1539.9
ORD200566,2024-04-18,C83223,Phone,4,162.71,167,Cash,Cancelled,TRK54339083,7,FREESHIP,Email,650.84
ORD200567,2024-09-30,C92575,Chair,5,492.94,153,Cash,Shipped,TRK53579227,10,FREESHIP,Email,2464.7
ORD200568,2023-03-10,C29072,Laptop,2,343.99,312,Online,Delivered,TRK72334047,4,NONE,Google,687.98
ORD200569,2025-03-22,C25783,Desk,5,250.68,672,Cash,Shipped,TRK13289741,8,SAVE10,Instagram,1253.4
ORD200570,2024-12-27,C63727,Desk,2,362.14,122,Debit Card,Pending,TRK13611021,2,SAVE10,Instagram,724.28
ORD200571,2024-11-23,C42365,Tablet,1,214.08,867,Gift Card,Returned,TRK39563288,2,WINTER15,Google,214.08
ORD200572,2023-11-11,C27438,Printer,1,70.32,341,Cash,Returned,TRK69125497,4,WINTER15,Facebook,70.32
ORD200573,2023-01-25,C13205,Chair,5,421.42,522,Debit Card,Cancelled,TRK30686578,7,NONE,Instagram,2107.1
ORD200574,2024-01-24,C29685,Chair,5,384.69,275,Credit Card,Pending,TRK97733212,6,FREESHIP,Email,1923.45
ORD200575,2023-06-07,C74005,Chair,5,448.15,528,Gift Card,Returned,TRK61640534,7,SAVE10,Google,2240.75
ORD200576,2024-05-29,C14457,Laptop,5,79.08,747,Cash,Pending,TRK42517811,8,NONE,Facebook,395.4
ORD200577,2023-01-22,C77046,Tablet,4,185.41,967,Online,Returned,TRK44401497,9,WINTER15,Google,741.64
ORD200578,2024-10-10,C50415,Monitor,5,566.07,587,Credit Card,Delivered,TRK41345634,6,SAVE10,Instagram,2830.35
ORD200579,2023-06-04,C73999,Tablet,2,187.88,413,Online,Shipped,TRK67919507,4,WINTER15,Facebook,375.76
ORD200580,2023-11-14,C71076,Monitor,2,255.99,340,Credit Card,Delivered,TRK65148292,4,SAVE10,Instagram,511.98
ORD200581,2024-11-11,C44674,Laptop,1,627.34,942,Online,Delivered,TRK87158684,1,NONE,Referral,627.34
ORD200582,2024-02-19,C15228,Tablet,3,474.14,558,Gift Card,Shipped,TRK33860620,8,WINTER15,Google,1422.42
ORD200583,2025-06-15,C27072,Chair,3,154.37,996,Gift Card,Delivered,TRK29750379,4,NONE,Instagram,463.11
ORD200584,2025-03-21,C15257,Chair,4,145.05,626,Online,Delivered,TRK28779938,6,SAVE10,Google,580.2
ORD200585,2023-08-20,C91486,Tablet,4,67.08,907,Cash,Returned,TRK79617136,8,WINTER15,Google,268.32
ORD200586,2024-11-10,C17389,Monitor,1,522.08,905,Gift Card,Returned,TRK98857880,5,FREESHIP,Referral,522.08
ORD200587,2023-06-12,C18820,Monitor,5,514.6,347,Gift Card,Delivered,TRK91547425,10,FREESHIP,Instagram,2573.0
ORD200588,2024-12-10,C61849,Monitor,4,577.82,811,Credit Card,Delivered,TRK47613918,9,NONE,Google,2311.28
ORD200589,2025-02-10,C84041,Laptop,2,500.8,900,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,1001.6
ORD200590,2023-09-10,C55757,Printer,2,461.13,175,Gift Card,Returned,TRK27356242,4,NONE,Email,922.26
ORD200591,2024-11-18,C18187,Laptop,1,605.28,470,Gift Card,Shipped,TRK50528185,3,FREESHIP,Referral,605.28
ORD200592,2024-04-23,C42306,Phone,3,204.27,938,Online,Returned,TRK15499648,4,NONE,Google,612.81
ORD200593,2023-08-02,C51024,Monitor,1,489.8,636,Gift Card,Shipped,TRK31375086,4,FREESHIP,Facebook,489.8
ORD200594,2024-02-21,C40140,Phone,5,72.64,598,Credit Card,Cancelled,TRK12671989,7,NONE,Email,363.2
ORD200595,2025-01-10,C72596,Printer,2,385.16,491,Online,Pending,TRK83870446,7,SAVE10,Email,770.32
ORD200596,2023-06-12,C91805,Desk,3,606.41,653,Debit Card,Returned,TRK34504030,7,FREESHIP,Facebook,1819.23
ORD200597,2024-11-25,C40538,Desk,2,211.82,700,Gift Card,Cancelled,TRK29821356,4,WINTER15,Email,423.64
ORD200598,2024-04-26,C60329,Desk,5,495.35,826,Credit Card,Pending,TRK59069987,5,NONE,Facebook,2476.75
ORD200599,2023-06-30,C28740,Chair,3,556.99,123,Online,Cancelled,TRK33642221,4,FREESHIP,Facebook,1670.97
ORD200600,2023-05-26,C87051,Printer,1,72.31,460,Gift Card,Cancelled,TRK82056333,1,FREESHIP,Facebook,72.31
ORD200601,2023-10-02,C12479,Monitor,5,24.82,529,Credit Card,Shipped,TRK73935314,10,NONE,Referral,124.1
ORD200602,2024-03-05,C35852,Tablet,4,26.04,982,Online,Pending,TRK64660134,5,SAVE10,Instagram,104.16
ORD200603,2024-10-04,C26223,Tablet,1,657.07,800,Cash,Pending,TRK50900547,4,SAVE10,Google,657.07
ORD200604,2025-06-22,C99214,Chair,3,32.62,252,Debit Card,Delivered,TRK81368481,6,NONE,Facebook,97.86
ORD200605,2024-05-10,C49605,Monitor,2,228.91,892,Debit Card,Shipped,TRK95620066,4,SAVE10,Referral,457.82
ORD200606,2024-11-06,C85018,Laptop,3,274.75,783,Cash,Cancelled,TRK54128886,3,SAVE10,Google,824.25
ORD200607,2025-05-31,C96434,Printer,4,634.05,282,Cash,Shipped,TRK56730647,6,SAVE10,Google,2536.2
ORD200608,2024-07-24,C32956,Laptop,5,543.16,788,Online,Cancelled,TRK73140103,6,SAVE10,Instagram,2715.8
ORD200609,2025-01-27,C41137,Chair,3,449.13,809,Cash,Returned,TRK52732162,5,WINTER15,Referral,1347.39
ORD200610,2024-06-16,C60361,Desk,5,389.62,623,Cash,Returned,TRK83566924,7,FREESHIP,Facebook,1948.1
ORD200611,2023-04-21,C36688,Desk,1,305.17,700,Gift Card,Returned,TRK35720426,3,WINTER15,Referral,305.17
ORD200612,2023-06-02,C51811,Chair,3,445.12,339,Gift Card,Cancelled,TRK82377939,8,NONE,Google,1335.36
ORD200613,2024-12-19,C62405,Laptop,2,230.36,154,Online,Returned,TRK14721763,4,WINTER15,Email,460.72
ORD200614,2024-03-08,C77363,Phone,1,96.81,807,Gift Card,Cancelled,TRK12439827,3,NONE,Referral,96.81
ORD200615,2025-03-07,C97218,Monitor,5,460.14,252,Credit Card,Returned,TRK52632065,10,WINTER15,Facebook,2300.7
ORD200616,2024-10-17,C43919,Tablet,3,601.6,984,Credit Card,Cancelled,TRK73113192,7,SAVE10,Facebook,1804.8
ORD200617,2024-02-08,C57093,Tablet,3,184.47,834,Online,Cancelled,TRK75469057,4,NONE,Referral,553.41
ORD200618,2024-09-03,C50565,Tablet,1,411.34,399,Debit Card,Returned,TRK97981418,5,NONE,Instagram,411.34
ORD200619,2024-07-16,C38845,Laptop,1,532.89,764,Gift Card,Pending,TRK47637374,2,NONE,Referral,532.89
ORD200620,2024-03-27,C84834,Tablet,3,136.34,866,Debit Card,Returned,TRK90136001,8,SAVE10,Referral,409.02
ORD200621,2023-10-22,C37455,Phone,5,476.01,146,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,2380.05
ORD200622,2024-11-02,C27078,Desk,5,236.38,128,Credit Card,Returned,TRK89314307,7,NONE,Facebook,1181.9
ORD200623,2023-06-16,C91941,Printer,3,396.0,269,Gift Card,Cancelled,TRK21330732,4,FREESHIP,Instagram,1188.0
ORD200624,2024-01-16,C25967,Tablet,5,341.96,747,Debit Card,Delivered,TRK88559278,6,NONE,Email,1709.8
ORD200625,2023-09-24,C22123,Tablet,1,672.89,519,Credit Card,Pending,TRK43250279,1,WINTER15,Email,672.89
ORD200626,2024-03-01,C45671,Tablet,2,657.48,769,Online,Shipped,TRK18179773,5,SAVE10,Referral,1314.96
ORD200627,2023-08-06,C53334,Chair,3,498.68,879,Online,Returned,TRK31724421,4,FREESHIP,Email,1496.04
ORD200628,2023-03-26,C18717,Printer,5,558.63,861,Cash,Pending,TRK58568806,8,FREESHIP,Referral,2793.15
ORD200629,2023-07-07,C50137,Phone,3,19.73,840,Online,Pending,TRK91836131,3,NONE,Referral,59.19
ORD200630,2023-06-23,C51481,Monitor,5,248.84,140,Debit Card,Cancelled,TRK33437701,10,NONE,Instagram,1244.2
ORD200631,2024-08-31,C99128,Chair,3,46.11,360,Gift Card,Returned,TRK32426808,5,WINTER15,Referral,138.33
ORD200632,2023-05-02,C67260,Laptop,5,678.16,463,Gift Card,Delivered,TRK38229104,7,WINTER15,Facebook,3390.8
ORD200633,2024-04-10,C79533,Laptop,5,601.72,921,Gift Card,Cancelled,TRK54711422,5,WINTER15,Instagram,3008.6
ORD200634,2024-04-25,C66906,Printer,2,259.32,117,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,518.64
ORD200635,2023-12-13,C12818,Chair,3,63.68,434,Cash,Returned,TRK40879983,6,NONE,Facebook,191.04
ORD200636,2023-10-05,C60384,Laptop,4,371.07,336,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28
ORD200637,2024-09-29,C92294,Chair,4,306.35,784,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,1225.4
ORD200638,2023-10-15,C66840,Tablet,4,578.27,547,Online,Delivered,TRK76929637,9,WINTER15,Email,2313.08
ORD200639,2023-01-20,C22534,Chair,1,529.19,391,Cash,Cancelled,TRK17415798,5,NONE,Referral,529.19
ORD200640,2024-02-27,C46509,Chair,2,587.49,647,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,1174.98
ORD200641,2024-06-30,C71680,Printer,4,567.57,814,Debit Card,Pending,TRK47386650,9,WINTER15,Google,2270.28
ORD200642,2024-04-29,C15063,Chair,5,85.22,527,Credit Card,Cancelled,TRK10329390,7,FREESHIP,Email,426.1
ORD200643,2024-08-26,C77122,Laptop,1,438.37,647,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,438.37
ORD200644,2023-11-15,C86524,Chair,2,366.23,961,Cash,Shipped,TRK62490506,2,WINTER15,Email,732.46
ORD200645,2023-01-02,C82990,Laptop,2,150.05,727,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1
ORD200646,2023-10-27,C98761,Chair,4,498.51,804,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,1994.04
ORD200647,2025-04-24,C54409,Desk,3,339.39,667,Cash,Returned,TRK67671316,7,FREESHIP,Google,1018.17
ORD200648,2025-01-18,C89674,Monitor,2,575.83,182,Online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66
ORD200649,2023-12-23,C45899,Monitor,2,642.98,153,Debit Card,Returned,TRK32932093,7,FREESHIP,Email,1285.96
ORD200650,2023-05-18,C74499,Desk,2,372.23,518,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,744.46
ORD200651,2024-11-12,C81192,Chair,3,646.34,429,Debit Card,Pending,TRK76931118,5,NONE,Google,1939.02
ORD200652,2024-06-05,C71473,Chair,5,341.84,328,Online,Shipped,TRK94857335,8,FREESHIP,Instagram,1709.2
ORD200653,2024-02-25,C59338,Printer,3,690.3,747,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,2070.9
ORD200654,2023-06-12,C62661,Tablet,3,382.37,863,Debit Card,Returned,TRK25748100,8,NONE,Instagram,1147.11
ORD200655,2023-03-14,C22101,Chair,2,132.6,262,Debit Card,Cancelled,TRK70711522,4,WINTER15,Email,265.2
ORD200656,2024-01-18,C51404,Monitor,2,189.06,835,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,378.12
ORD200657,2023-12-24,C19384,Tablet,4,87.79,532,Cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,351.16
ORD200658,2025-04-18,C86864,Printer,2,46.36,670,Gift Card,Returned,TRK15323191,4,SAVE10,Google,92.72
ORD200659,2024-10-26,C24301,Phone,2,642.04,964,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284.08
ORD200660,2024-10-19,C43842,Chair,2,651.57,933,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985,Cash,Returned,TRK85744797,3,NONE,Facebook,1316.67
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188,Cash,Shipped,TRK46492755,5,NONE,Facebook,779.0
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253,Online,Shipped,TRK32619935,6,WINTER15,Google,925.04
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788,Credit Card,Cancelled,TRK45281495,4,NONE,Email,1308.48
